"id","name","division","category","background","task","input_format","constraints","sample_input","sample_output","test1_input","test1_output","test2_input","test2_output","test3_input","test3_output","test4_input","test4_output","test5_input","test5_output","test6_input","test6_output","test7_input","test7_output","test8_input","test8_output","test9_input","test9_output","test10_input","test10_output","test11_input","test11_output","test12_input","test12_output"
"G-029-4","Union Feature Count","Gold","Bit Manipulation","A feature mask is a non-negative integer whose binary digits represent on/off features. Combining masks with OR keeps any feature that appears in at least one mask.","Read N masks and print how many different feature bits are enabled in their combined union.","Line 1: N.
Line 2: N space-separated non-negative feature masks.","N: 1-100000
masks: 0 to 2^30 - 1
all arithmetic uses non-negative integers","1
1","1","1
1","1","3
1 2 4","3","2
3 5","3","3
0 0 0","0","4
8 4 2 1","4","2
7 3","3","3
16 16 1","2","3
9 6 3","4","1
28","3","3
1 25 3","4","5
27 25 11 8 13","5","7
21 7 10 26 23 27 11","5"
"G-029-5","Required Coverage Check","Gold","Bit Manipulation","A feature mask is a non-negative integer whose binary digits represent on/off features. Combining masks with OR keeps any feature that appears in at least one mask.","Read N masks and required mask R. Print YES when the combined masks contain every required feature; otherwise print NO.","Line 1: N R.
Line 2: N space-separated masks.","N: 1-100000
R and masks: 0 to 2^30 - 1","1 1
1","YES","1 1
1","YES","3 7
1 2 4","YES","2 7
1 2","NO","2 0
0 0","YES","4 31
8 4 2 1","NO","2 15
7 3","NO","2 17
16 1","YES","3 15
9 6 3","YES","1 2
25","NO","3 5
3 10 12","YES","5 26
26 31 13 22 8","YES","7 5
16 10 15 7 3 6 13","YES"
"G-030-1","Unpaired Badge","Gold","Bit Manipulation","Every paired ID appears twice and cancels with its matching copy under XOR. Exactly one ID has no partner.","Print the unique value whose frequency is odd.","Line 1: N.
Line 2: N space-separated non-negative integers.","N: 1-200000
values: 0 to 2^30 - 1
exactly one value has odd frequency; every other value has even frequency","1
7","7","1
7","7","3
2 2 5","5","5
9 1 9 3 3","1","5
4 4 12 8 8","12","3
0 6 0","6","3
15 15 15","15","7
10 3 10 5 5 3 21","21","5
42 1 1 42 9","9","1
54","54","3
54 6 6","54","5
6 24 6 24 40","40","7
50 20 13 20 1 13 1","50"
"G-030-2","Odd Signal ID","Gold","Bit Manipulation","A signal appears an even number of times except for one unusual signal. XOR cancellation leaves the unusual signal.","Print the unique value whose frequency is odd.","Line 1: N.
Line 2: N space-separated non-negative integers.","N: 1-200000
values: 0 to 2^30 - 1
exactly one value has odd frequency; every other value has even frequency","1
7","7","1
7","7","3
2 2 5","5","5
9 1 9 3 3","1","5
4 4 12 8 8","12","3
0 6 0","6","3
15 15 15","15","7
10 3 10 5 5 3 21","21","5
42 1 1 42 9","9","1
56","56","3
21 31 21","31","5
33 11 0 11 0","33","7
57 15 20 20 24 24 15","57"
"G-030-3","Lone Ticket Number","Gold","Bit Manipulation","Tickets are normally issued in matching pairs. One number appears an odd number of times and is the one to report.","Print the unique value whose frequency is odd.","Line 1: N.
Line 2: N space-separated non-negative integers.","N: 1-200000
values: 0 to 2^30 - 1
exactly one value has odd frequency; every other value has even frequency","1
7","7","1
7","7","3
2 2 5","5","5
9 1 9 3 3","1","5
4 4 12 8 8","12","3
0 6 0","6","3
15 15 15","15","7
10 3 10 5 5 3 21","21","5
42 1 1 42 9","9","1
39","39","3
27 41 27","41","5
28 28 2 36 2","36","7
26 26 9 23 9 23 40","40"
"G-030-4","Single Sensor Reading","Gold","Bit Manipulation","Sensor codes may repeat in pairs. The code with odd frequency is the only unpaired reading.","Print the unique value whose frequency is odd.","Line 1: N.
Line 2: N space-separated non-negative integers.","N: 1-200000
values: 0 to 2^30 - 1
exactly one value has odd frequency; every other value has even frequency","1
7","7","1
7","7","3
2 2 5","5","5
9 1 9 3 3","1","5
4 4 12 8 8","12","3
0 6 0","6","3
15 15 15","15","7
10 3 10 5 5 3 21","21","5
42 1 1 42 9","9","1
35","35","3
18 18 39","39","5
2 47 18 18 2","47","7
6 30 16 16 46 6 30","46"
"G-030-5","Unmatched Toggle Code","Gold","Bit Manipulation","Applying the same toggle code twice cancels its effect. One code remains after all pairs cancel.","Print the unique value whose frequency is odd.","Line 1: N.
Line 2: N space-separated non-negative integers.","N: 1-200000
values: 0 to 2^30 - 1
exactly one value has odd frequency; every other value has even frequency","1
7","7","1
7","7","3
2 2 5","5","5
9 1 9 3 3","1","5
4 4 12 8 8","12","3
0 6 0","6","3
15 15 15","15","7
10 3 10 5 5 3 21","21","5
42 1 1 42 9","9","1
43","43","3
60 14 14","60","5
17 18 17 18 52","52","7
1 5 0 0 1 5 56","56"
"G-031-1","Rotate Array Right","Gold","Arrays","A right rotation by k moves each element k positions toward the end, wrapping around to the front. Positions are 1-based for explanation but use zero-based modulo arithmetic.","Given an array and a nonnegative integer k, output the array after performing a right rotation by k. If k >= n, use k mod n.","Line 1: two integers n and k separated by a space. Line 2: n integers separated by single spaces.","1 <= n <= 200000; 0 <= k <= 10^9; each array element is an integer between -10^9 and 10^9.","5 2
1 2 3 4 5
","4 5 1 2 3","5 2
1 2 3 4 5
","4 5 1 2 3","1 0
42
","42","4 4
7 8 9 10
","7 8 9 10","3 10
1 1 2
","2 1 1","6 3
0 -1 -2 3 3 3
","3 3 3 0 -1 -2","7 14
5 4 3 2 1 0 -1
","5 4 3 2 1 0 -1","5 7
9 9 9 9 9
","9 9 9 9 9","2 1
1000000000 -1000000000
","-1000000000 1000000000","1 9
-4","-4","3 0
6 -4 -6","6 -4 -6","5 5
-7 0 -9 3 -8","-7 0 -9 3 -8","7 6
0 1 1 1 -5 -6 9","1 1 1 -5 -6 9 0"
"G-031-2","Left-Rotate Words","Gold","Strings","A sentence is a sequence of words separated by single spaces. A left rotation by k moves the first k words to the end in order.","Given k and a sentence, output the sentence after a left rotation by k words. If k >= number of words, use k mod n.","Line 1: a nonnegative integer k. Line 2: a sentence as words separated by single spaces (no leading or trailing spaces).","The sentence contains n words with 1 <= n <= 200000. 0 <= k <= 10^9. Each word is non-empty and contains no spaces.","2
the quick brown fox jumps
","brown fox jumps the quick","2
the quick brown fox jumps
","brown fox jumps the quick","0
hello
","hello","7
a b c
","b c a","3
one one one one
","one one one one","1
hi, world!
","world! hi,","3
alpha beta gamma
","alpha beta gamma","100
single
","single","5
first-second third
","third first-second","7
bac","bac","6
bac c","bac c","6
c bcaa bbcc ba","bbcc ba c bcaa","8
bab b bcca c bba bb","bcca c bba bb bab b"
"G-031-3","Clockwise Seat Shift","Gold","Arrays","People sit around numbered chairs in clockwise order. The list gives people starting from chair 1 and proceeding clockwise. A clockwise shift by k moves each person k chairs clockwise.","Given the list of names and integer k, output the new clockwise order starting at chair 1 after shifting everyone k seats clockwise. If k >= n, use k mod n.","Line 1: two integers n and k separated by a space. Line 2: n names separated by single spaces.","1 <= n <= 200000; 0 <= k <= 10^9. Each name is non-empty and contains no spaces.","4 1
Alice Bob Charlie Dana
","Dana Alice Bob Charlie","4 1
Alice Bob Charlie Dana
","Dana Alice Bob Charlie","1 100
Solo
","Solo","3 0
A B C
","A B C","5 7
p q r s t
","s t p q r","4 2
Sam Sam Lee Lee
","Lee Lee Sam Sam","2 1
X Y
","Y X","3 3
u1 u2 u3
","u1 u2 u3","6 14
n1 n2 n3 n4 n5 n6
","n5 n6 n1 n2 n3 n4","1 1
b","b","2 3
aac b","b aac","4 11
b c baba b","c baba b b","6 2
b ac ab acc bc b","bc b b ac ab acc"
"G-031-4","Rotate Digits Left","Gold","Strings","A nonnegative integer can be viewed as a sequence of decimal digits (no leading zeros except for the number zero). A left rotation by k moves the first k digits to the end; resulting leading zeros, if any, must be kept.","Given k and a nonnegative integer as digits, output the digits after a left rotation by k. If k >= number of digits, use k mod n.","Line 1: a nonnegative integer k. Line 2: a nonnegative integer written without leading zeros unless it is zero.","The integer has n digits with 1 <= n <= 200000. 0 <= k <= 10^9. Input number fits in the given string format.","2
123456
","345612","2
123456
","345612","0
7
","7","0
1000
","1000","6
1203
","0312","10
0
","0","3
11111
","11111","1
9
","9","6
987654
","987654","12
2","2","6
32","32","5
9156","1569","8
981863","186398"
"G-031-5","Right-Rotate Bitstring","Gold","Bit Manipulation","A bitstring is a sequence of characters '0' and '1'. A right rotation by k moves the last k bits to the front, preserving order.","Given k and a bitstring, output the bitstring after a right rotation by k. If k >= length, use k mod n.","Line 1: a nonnegative integer k. Line 2: a bitstring consisting only of characters '0' and '1'.","The bitstring length n satisfies 1 <= n <= 200000. 0 <= k <= 10^9.","3
1011001
","0011011","3
1011001
","0011011","0
0
","0","123
1
","1","6
0101
","0101","2
00010
","10000","4
1111
","1111","1
01
","10","8
11001010
","11001010","5
1","1","1
11","11","11
1110","1101","4
1110001","0001111"
"G-032-1","Product Without Each Position","Gold","Arrays","For each position, imagine multiplying every value except the one at that position. The output has one result for every original position.","Print the product of all values except itself for every position, in order.","Line 1: N.
Line 2: N space-separated integers.","N: 1-200000
values: -20 to 20
all requested outputs fit signed 64-bit integers","1
5","1","1
5","1","2
1 2","2 1","4
1 2 3 4","24 12 8 6","3
2 0 4","0 8 0","3
-1 2 -3","-6 3 -2","3
0 0 5","0 0 0","3
3 3 3","9 9 9","4
-2 -2 1 4","-8 -8 16 4","1
0","1","2
-5 4","4 -5","3
2 -5 1","-5 2 -10","4
1 3 5 4","60 20 12 15"
"G-032-2","Backup Product Array","Gold","Arrays","For each position, imagine multiplying every value except the one at that position. The output has one result for every original position.","For every device, print the product of all other device factors. Zeros are ordinary input values.","Line 1: N.
Line 2: N space-separated integers.","N: 1-200000
values: -20 to 20
all requested outputs fit signed 64-bit integers","1
1","1","1
1","1","2
2 3","3 2","3
0 4 5","20 0 0","3
0 0 7","0 0 0","3
-2 5 0","0 0 -10","3
6 -1 -1","1 -6 -6","4
2 2 2 2","8 8 8 8","4
0 -3 2 1","-6 0 0 0","1
-3","1","2
-3 1","1 -3","3
-2 5 -2","-10 4 -10","4
3 0 4 -2","0 -24 0 0"
"G-032-3","Modular Product Without Self","Gold","Arrays","For each position, imagine multiplying every value except the one at that position. The output has one result for every original position.","Print the product of all values except itself at each position, reduced modulo M.","Line 1: N M.
Line 2: N space-separated non-negative integers.","N: 1-200000
M: 2-1000000007
values: 0 to M-1","1 7
5","1","1 7
5","1","3 7
1 2 3","6 3 2","3 11
2 0 4","0 8 0","3 13
12 12 2","11 11 1","4 5
3 4 2 1","3 1 2 4","3 17
16 3 5","15 12 14","4 9
2 2 2 2","8 8 8 8","3 100
10 0 5","0 50 0","1 11
1","1","2 11
10 2","2 10","3 11
2 9 6","10 1 7","4 13
11 4 4 9","1 6 6 7"
"G-032-4","All Other Switches On","Gold","Arrays","A binary switch is 1 when it is on and 0 when it is off. The product of binary values is 1 only when every multiplied value is 1.","For each switch, print 1 if every other switch is on; otherwise print 0.","Line 1: N.
Line 2: N space-separated integers.","N: 1-200000
values: each value is 0 or 1","1
1","1","1
1","1","2
1 1","1 1","3
1 0 1","0 1 0","3
0 0 1","0 0 0","4
1 1 1 1","1 1 1 1","4
0 1 0 1","0 0 0 0","2
1 0","0 1","3
0 0 0","0 0 0","1
0","1","2
0 1","1 0","3
0 1 0","0 0 0","5
1 1 0 0 0","0 0 0 0 0"
"G-032-5","Signed Team Product","Gold","Arrays","For each position, imagine multiplying every value except the one at that position. The output has one result for every original position.","For each player, print the product of every other signed score.","Line 1: N.
Line 2: N space-separated integers.","N: 1-200000
values: -20 to 20
all requested outputs fit signed 64-bit integers","1
-1","1","1
-1","1","2
-1 -1","-1 -1","3
-1 1 -1","-1 1 -1","3
2 -3 4","-12 8 -6","3
-2 -2 -2","4 4 4","3
1 -1 0","0 0 -1","4
5 -5 5 -5","125 -125 125 -125","3
0 -1 -1","1 0 0","1
1","1","2
2 2","2 2","3
-5 -3 -4","12 20 15","4
-4 5 3 -2","-30 24 40 -60"
"G-033-1","Best Circular Block Sum","Gold","Sliding Window","A circular list wraps around: after the last value, the next value is the first one. A block of K values may cross that wrap point once.","Print the largest sum of exactly K consecutive values, allowing the block to wrap once.","Line 1: N K.
Line 2: N space-separated integers in circular order.","N: 1-200000
1 <= K <= N
values: -10^9 to 10^9
use 64-bit sums","1 1
5","5","1 1
5","5","3 2
1 2 3","5","4 3
5 -2 4 1","10","3 2
-1 -2 -3","-3","4 3
3 3 3 3","9","5 4
8 -5 2 7 -1","16","4 4
1 9 -4 2","8","4 2
10 -1 -1 10","20","3 2
8 7 -8","15","4 3
-9 -8 4 4","0","6 1
-8 -3 7 1 -9 -9","7","1 1
-5","-5"
"G-033-2","Lowest Circular Block Sum","Gold","Sliding Window","A circular list wraps around: after the last value, the next value is the first one. A block of K values may cross that wrap point once.","Print the smallest sum of exactly K consecutive values, allowing the block to wrap once.","Line 1: N K.
Line 2: N space-separated integers in circular order.","N: 1-200000
1 <= K <= N
values: -10^9 to 10^9
use 64-bit sums","1 1
5","5","1 1
5","5","3 2
1 2 3","3","4 3
5 -2 4 1","3","3 2
-1 -2 -3","-5","4 3
3 3 3 3","9","5 4
8 -5 2 7 -1","3","4 4
1 9 -4 2","8","4 2
10 -1 -1 10","-2","1 1
-6","-6","3 1
0 -3 1","-3","4 1
6 -5 -3 8","-5","6 5
-3 0 9 -8 5 -1","-7"
"G-033-3","First Best Circular Start","Gold","Sliding Window","A circular list wraps around: after the last value, the next value is the first one. A block of K values may cross that wrap point once.","Print the 1-indexed start position of a maximum-sum circular block of exactly K values. If tied, print the smallest start position.","Line 1: N K.
Line 2: N space-separated integers in circular order.","N: 1-200000
1 <= K <= N
values: -10^9 to 10^9
use 64-bit sums","1 1
5","1","1 1
5","1","3 2
1 2 3","2","4 3
5 -2 4 1","3","3 2
-1 -2 -3","1","4 3
3 3 3 3","1","5 4
8 -5 2 7 -1","3","4 4
1 9 -4 2","1","4 2
10 -1 -1 10","4","1 1
9","1","3 1
2 7 -3","2","4 2
7 6 4 8","4","6 6
6 6 -6 -1 -4 6","1"
"G-033-4","Circular Blocks Meeting Target","Gold","Sliding Window","A circular list wraps around: after the last value, the next value is the first one. A block of K values may cross that wrap point once.","Count circular blocks of exactly K values whose sum is at least T.","Line 1: N K T.
Line 2: N space-separated integers in circular order.","N: 1-200000
1 <= K <= N
values and T: -10^9 to 10^9
use 64-bit sums","1 1 5
5","1","1 1 5
5","1","3 2 4
1 2 3","2","4 3 6
5 -2 4 1","2","3 2 -3
-1 -2 -3","1","4 3 9
3 3 3 3","4","5 4 10
8 -5 2 7 -1","2","4 4 8
1 9 -4 2","4","4 2 9
10 -1 -1 10","3","1 1 -7
-7","1","3 3 12
1 8 -7","0","4 3 -5
-1 -8 0 -2","1","6 5 3
-4 -9 -6 5 -6 -4","0"
"G-033-5","Best Circular Loss Reversal","Gold","Sliding Window","A circular score list wraps from its end back to its beginning. Reversing a loss means changing every score x into -x.","After reversing every score, print the largest sum of exactly K consecutive circular values.","Line 1: N K.
Line 2: N space-separated integers in circular order.","N: 1-200000
1 <= K <= N
values: -10^9 to 10^9
use 64-bit sums","1 1
5","-5","1 1
5","-5","3 2
1 2 3","-3","4 3
5 -2 4 1","-3","3 2
-1 -2 -3","5","4 3
3 3 3 3","-9","5 4
8 -5 2 7 -1","-3","4 4
1 9 -4 2","-8","4 2
10 -1 -1 10","2","1 1
8","-8","3 1
0 7 6","0","4 1
6 8 0 -7","7","6 4
1 -1 3 7 -2 -4","6"
"G-034-1","Best Fixed Window Sum","Gold","Sliding Window","A fixed-length window is a consecutive block containing exactly K neighboring values. It slides one position at a time and never wraps around.","Print the largest sum of any non-wrapping block of exactly K values.","Line 1: N K.
Line 2: N space-separated integers.","N: 1-300000
1 <= K <= N
values: -10^9 to 10^9
use 64-bit sums","1 1
5","5","1 1
5","5","3 2
1 2 3","5","4 3
5 -2 4 1","7","3 2
-1 -2 -3","-3","4 3
3 3 3 3","9","5 4
8 -5 2 7 -1","12","4 4
1 9 -4 2","8","4 2
10 -1 -1 10","9","3 1
-6 -5 9","9","4 2
4 7 7 4","14","6 6
7 0 3 -5 0 3","8","1 1
-4","-4"
"G-034-2","Lowest Fixed Window Sum","Gold","Sliding Window","A fixed-length window is a consecutive block containing exactly K neighboring values. It slides one position at a time and never wraps around.","Print the smallest sum of any non-wrapping block of exactly K values.","Line 1: N K.
Line 2: N space-separated integers.","N: 1-300000
1 <= K <= N
values: -10^9 to 10^9
use 64-bit sums","1 1
5","5","1 1
5","5","3 2
1 2 3","3","4 3
5 -2 4 1","3","3 2
-1 -2 -3","-5","4 3
3 3 3 3","9","5 4
8 -5 2 7 -1","3","4 4
1 9 -4 2","8","4 2
10 -1 -1 10","-2","1 1
0","0","3 1
-8 -5 2","-8","4 2
6 2 8 -6","0","6 6
-8 2 -8 -4 -1 2","-17"
"G-034-3","First Best Fixed Start","Gold","Sliding Window","A fixed-length window is a consecutive block containing exactly K neighboring values. It slides one position at a time and never wraps around.","Print the 1-indexed start position of a maximum-sum block of exactly K values. Break ties by the smallest position.","Line 1: N K.
Line 2: N space-separated integers.","N: 1-300000
1 <= K <= N
values: -10^9 to 10^9
use 64-bit sums","1 1
5","1","1 1
5","1","3 2
1 2 3","2","4 3
5 -2 4 1","1","3 2
-1 -2 -3","1","4 3
3 3 3 3","1","5 4
8 -5 2 7 -1","1","4 4
1 9 -4 2","1","4 2
10 -1 -1 10","1","1 1
4","1","3 1
-5 0 -9","2","4 3
5 3 8 -6","1","6 6
5 -1 0 0 3 -9","1"
"G-034-4","Fixed Windows Meeting Target","Gold","Sliding Window","A fixed-length window is a consecutive block containing exactly K neighboring values. It slides one position at a time and never wraps around.","Count non-wrapping blocks of exactly K values whose sum is at least T.","Line 1: N K T.
Line 2: N space-separated integers.","N: 1-300000
1 <= K <= N
values and T: -10^9 to 10^9
use 64-bit sums","1 1 5
5","1","1 1 5
5","1","3 2 4
1 2 3","1","4 3 6
5 -2 4 1","1","3 2 -3
-1 -2 -3","1","4 3 9
3 3 3 3","2","5 4 10
8 -5 2 7 -1","1","4 4 8
1 9 -4 2","1","4 2 9
10 -1 -1 10","2","1 1 -1
-5","0","3 2 8
-2 -2 -7","0","4 1 1
3 -3 7 -7","2","6 4 -1
-2 0 5 -5 9 3","2"
"G-034-5","Best Fixed Window Absolute Sum","Gold","Sliding Window","A fixed-length window is a consecutive block containing exactly K neighboring values. It slides one position at a time and never wraps around.","Print the largest absolute value of the sum of a non-wrapping block of exactly K values.","Line 1: N K.
Line 2: N space-separated integers.","N: 1-300000
1 <= K <= N
values: -10^9 to 10^9
use 64-bit sums","1 1
5","5","1 1
5","5","3 2
1 2 3","5","4 3
5 -2 4 1","7","3 2
-1 -2 -3","5","4 3
3 3 3 3","9","5 4
8 -5 2 7 -1","12","4 4
1 9 -4 2","8","4 2
10 -1 -1 10","9","1 1
9","9","3 3
5 6 -5","6","4 2
5 -3 7 -9","4","6 3
-1 5 -7 -5 0 6","12"
"G-035-1","Pairs Below Target Sum","Gold","Two Pointers","An unordered pair uses two different positions, and the order of the two positions does not create a second pair. Equal values at different positions are still different usable items.","Count unordered pairs whose sum is strictly less than T.","Line 1: N T.
Line 2: N space-separated integers.","N: 2-200000
values and T: -10^9 to 10^9
count may require 64-bit integers","2 4
1 2","1","2 4
1 2","1","3 5
1 2 3","2","4 5
5 -2 4 1","3","3 -3
-1 -2 -3","2","4 7
3 3 3 3","6","5 4
8 -5 2 7 -1","5","4 5
1 9 -4 2","3","4 10
10 -1 -1 10","5","2 2
9 8","0","3 -2
7 2 2","0","4 -3
2 -5 -1 -5","3","6 -2
-9 -9 1 7 8 5","5"
"G-035-2","Pairs At Most Target Sum","Gold","Two Pointers","An unordered pair uses two different positions, and the order of the two positions does not create a second pair. Equal values at different positions are still different usable items.","Count unordered pairs whose sum is at most T.","Line 1: N T.
Line 2: N space-separated integers.","N: 2-200000
values and T: -10^9 to 10^9
count may require 64-bit integers","2 4
1 2","1","2 4
1 2","1","3 5
1 2 3","3","4 5
5 -2 4 1","4","3 -3
-1 -2 -3","3","4 7
3 3 3 3","6","5 4
8 -5 2 7 -1","5","4 5
1 9 -4 2","4","4 10
10 -1 -1 10","5","2 -4
3 -1","0","3 -2
-5 -5 -6","3","4 0
-7 9 -9 -6","4","6 3
-4 2 7 -6 5 3","9"
"G-035-3","Pairs Above Target Sum","Gold","Two Pointers","An unordered pair uses two different positions, and the order of the two positions does not create a second pair. Equal values at different positions are still different usable items.","Count unordered pairs whose sum is strictly greater than T.","Line 1: N T.
Line 2: N space-separated integers.","N: 2-200000
values and T: -10^9 to 10^9
count may require 64-bit integers","2 4
1 2","0","2 4
1 2","0","3 5
1 2 3","0","4 5
5 -2 4 1","2","3 -3
-1 -2 -3","0","4 7
3 3 3 3","0","5 4
8 -5 2 7 -1","5","4 5
1 9 -4 2","2","4 10
10 -1 -1 10","1","2 3
8 -4","1","3 -3
-3 6 -3","2","4 -6
2 4 -3 2","6","6 4
-4 -2 9 9 2 -5","7"
"G-035-4","Pairs Within Difference","Gold","Two Pointers","The absolute difference between two numbers is their non-negative distance on the number line. Equal numbers have difference zero.","Read N values and D, then count unordered pairs whose absolute difference is at most D.","Line 1: N D.
Line 2: N space-separated integers.","N: 2-200000
values: -10^9 to 10^9
D: 0 to 10^9
count may require 64-bit integers","2 4
1 2","1","2 4
1 2","1","3 5
1 2 3","3","4 5
5 -2 4 1","4","3 -3
-1 -2 -3","0","4 7
3 3 3 3","6","5 4
8 -5 2 7 -1","3","4 5
1 9 -4 2","2","4 10
10 -1 -1 10","2","2 -5
-4 -4","0","3 -4
-5 -9 9","0","4 -2
9 2 -3 7","0","6 6
5 0 0 4 8 -6","10"
"G-035-5","Pairs Exactly at Target Sum","Gold","Two Pointers","An unordered pair uses two different positions, and the order of the two positions does not create a second pair. Equal values at different positions are still different usable items.","Count unordered pairs whose sum is exactly T. Equal values at two different positions may form a pair.","Line 1: N T.
Line 2: N space-separated integers.","N: 2-200000
values and T: -10^9 to 10^9
count may require 64-bit integers","2 4
1 2","0","2 4
1 2","0","3 5
1 2 3","1","4 5
5 -2 4 1","1","3 -3
-1 -2 -3","1","4 7
3 3 3 3","0","5 4
8 -5 2 7 -1","0","4 5
1 9 -4 2","1","4 10
10 -1 -1 10","0","2 -6
2 -1","0","3 0
5 -3 7","0","4 4
7 9 -1 -4","0","6 -2
0 -8 7 5 5 -4","0"
"G-036-1","Duplicate Entry Code","Gold","Arrays","A list contains N numbers but each valid number lies from 1 to N-1, so one number must occur more than once. Exactly one value is duplicated, although it may appear many times.","Print the repeated value.","Line 1: N.
Line 2: N space-separated integers.","N: 2-300000
values: 1 to N-1
exactly one distinct value is repeated; all others appear once","2
1 1","1","2
1 1","1","5
1 3 4 2 2","2","5
3 1 3 4 2","3","5
2 2 2 2 2","2","5
1 4 4 2 3","4","6
5 1 2 3 4 5","5","7
6 1 2 3 4 6 5","6","6
1 2 3 4 5 3","3","4
1 3 1 2","1","5
1 3 4 2 3","3","7
2 5 1 6 3 4 5","5","4
2 1 1 3","1"
"G-036-2","Repeated Locker Key","Gold","Arrays","Locker keys are numbered 1 through N-1. N recorded keys contain one repeated key and all other keys once.","Print the repeated value.","Line 1: N.
Line 2: N space-separated integers.","N: 2-300000
values: 1 to N-1
exactly one distinct value is repeated; all others appear once","2
1 1","1","2
1 1","1","5
1 3 4 2 2","2","5
3 1 3 4 2","3","5
2 2 2 2 2","2","5
1 4 4 2 3","4","6
5 1 2 3 4 5","5","7
6 1 2 3 4 6 5","6","6
1 2 3 4 5 3","3","4
2 3 1 2","2","5
2 3 2 4 1","2","7
2 6 4 1 3 5 6","6","4
2 3 2 1","2"
"G-036-3","Duplicate Sensor Channel","Gold","Arrays","Sensor channels use IDs from 1 through N-1. N readings contain exactly one repeated channel ID.","Print the repeated value.","Line 1: N.
Line 2: N space-separated integers.","N: 2-300000
values: 1 to N-1
exactly one distinct value is repeated; all others appear once","2
1 1","1","2
1 1","1","5
1 3 4 2 2","2","5
3 1 3 4 2","3","5
2 2 2 2 2","2","5
1 4 4 2 3","4","6
5 1 2 3 4 5","5","7
6 1 2 3 4 6 5","6","6
1 2 3 4 5 3","3","4
3 2 3 1","3","5
2 3 4 1 3","3","7
1 5 2 6 3 3 4","3","4
2 2 3 1","2"
"G-036-4","Repeated Route Marker","Gold","Arrays","A route marker list has N entries drawn from 1 through N-1. Exactly one marker number is repeated.","Print the repeated value.","Line 1: N.
Line 2: N space-separated integers.","N: 2-300000
values: 1 to N-1
exactly one distinct value is repeated; all others appear once","2
1 1","1","2
1 1","1","5
1 3 4 2 2","2","5
3 1 3 4 2","3","5
2 2 2 2 2","2","5
1 4 4 2 3","4","6
5 1 2 3 4 5","5","7
6 1 2 3 4 6 5","6","6
1 2 3 4 5 3","3","4
1 3 1 2","1","5
2 4 2 3 1","2","7
1 6 2 5 1 3 4","1","4
2 2 1 3","2"
"G-036-5","Copied Record Number","Gold","Arrays","Record numbers range from 1 through N-1. N entered numbers contain exactly one duplicate number.","Print the repeated value.","Line 1: N.
Line 2: N space-separated integers.","N: 2-300000
values: 1 to N-1
exactly one distinct value is repeated; all others appear once","2
1 1","1","2
1 1","1","5
1 3 4 2 2","2","5
3 1 3 4 2","3","5
2 2 2 2 2","2","5
1 4 4 2 3","4","6
5 1 2 3 4 5","5","7
6 1 2 3 4 6 5","6","6
1 2 3 4 5 3","3","4
3 1 2 1","1","5
4 1 2 1 3","1","7
4 5 1 5 2 3 6","5","4
2 3 1 3","3"
"G-037-1","Asteroid Survivors","Gold","Stacks","A positive asteroid moves right and a negative asteroid moves left. When a right-moving asteroid meets a left-moving one, the smaller absolute size disappears; equal sizes both disappear.","After all possible collisions, print the surviving signed values in left-to-right order. Print EMPTY when no value survives.","Line 1: N.
Line 2: N signed integers.","N: 1-300000
absolute value: 1 to 10^9
positive moves right; negative moves left
print survivors in original left-to-right order, or EMPTY when none remain","1
5","5","1
5","5","1
-5","-5","2
5 -5","EMPTY","3
5 10 -5","5 10","4
-2 -1 1 2","-2 -1 1 2","2
8 -8","EMPTY","3
10 2 -5","10","4
-3 4 -2 -4","-3","1
-8","-8","2
5 -4","5","4
-5 -4 -7 -7","-5 -4 -7 -7","6
3 -3 9 -2 8 3","9 8 3"
"G-037-2","Robot Lane Collisions","Gold","Stacks","A positive robot moves right and a negative robot moves left. Opposing robots collide; the robot with smaller absolute power is removed, and equal powers remove both.","After all possible collisions, print the surviving signed values in left-to-right order. Print EMPTY when no value survives.","Line 1: N.
Line 2: N signed integers.","N: 1-300000
absolute value: 1 to 10^9
positive moves right; negative moves left
print survivors in original left-to-right order, or EMPTY when none remain","1
5","5","1
5","5","1
-5","-5","2
5 -5","EMPTY","3
5 10 -5","5 10","4
-2 -1 1 2","-2 -1 1 2","2
8 -8","EMPTY","3
10 2 -5","10","4
-3 4 -2 -4","-3","2
-9 2","-9 2","4
-8 -2 -9 1","-8 -2 -9 1","6
7 -1 -2 9 -6 -1","7 9","1
-6","-6"
"G-037-3","Signal Packet Cancellation","Gold","Stacks","Positive packets travel forward and negative packets travel backward. Opposite packets cancel by absolute strength when they meet.","After all possible collisions, print the surviving signed values in left-to-right order. Print EMPTY when no value survives.","Line 1: N.
Line 2: N signed integers.","N: 1-300000
absolute value: 1 to 10^9
positive moves right; negative moves left
print survivors in original left-to-right order, or EMPTY when none remain","1
5","5","1
5","5","1
-5","-5","2
5 -5","EMPTY","3
5 10 -5","5 10","4
-2 -1 1 2","-2 -1 1 2","2
8 -8","EMPTY","3
10 2 -5","10","4
-3 4 -2 -4","-3","1
-7","-7","2
2 -5","-5","4
-4 -2 5 -6","-4 -2 -6","6
5 -7 -6 -1 -5 -9","-7 -6 -1 -5 -9"
